ACTSTATUS,AOGUID,AOID,AOLEVEL,AREACODE,AUTOCODE,CENTSTATUS,CITYCODE,CODE,CURRSTATUS,ENDDATE,FORMALNAME,IFNSFL,IFNSUL,NEXTID,OFFNAME,OKATO,OKTMO,OPERSTATUS,PARENTGUID,PLACECODE,PLAINCODE,POSTALCODE,PREVID,REGIONCODE,SHORTNAME,STARTDATE,STREETCODE,TERRIFNSFL,TERRIFNSUL,UPDATEDATE,CTARCODE,EXTRCODE,SEXTCODE,LIVESTATUS,NORMDOC,PLANCODE,CADNUM,DIVTYPE
1,bb350289-b977-4556-96bc-161bf4c4616d,bb350289-b977-4556-96bc-161bf4c4616d,65,000,0,0,001,12000001000005000,0.0,2079-06-06,имени Павла Глезденёва,1215,1215,,,88401000000,88701000001,10,0648e41c-a09b-4eac-91cd-8cf61b9ccb7b,000,120000010000050,,,12,сквер,2020-08-17,0000,,,2020-08-17,000,0000,000,1,,0050,,0
